"","X","curr_name","TOTAGE","preds1","species_code","preds_lm","preds_nls","preds_mixed"
"1241",4116,"Jeffrey pine",205,28.8978664208216,"PinuJeff",33.19621261123,31.5325568236098,39.2327287807587
"1242",4214,"Jeffrey pine",210,29.5063393223181,"PinuJeff",33.7093635288889,31.8488677779165,40.0570994090416
"1243",4312,"Jeffrey pine",215,30.1128551565401,"PinuJeff",34.2024709145779,32.1471909526155,40.8617501544823
"1244",4412,"Jeffrey pine",220,30.7174655224101,"PinuJeff",34.6760931982658,32.428745428606,41.6469423961018
"1245",4512,"Jeffrey pine",225,31.320219517989,"PinuJeff",35.1307822671824,32.6946612268131,42.412952032274
"1246",4612,"Jeffrey pine",230,31.921163914515,"PinuJeff",35.5670821531616,32.945985331748,43.1600669093474
"1247",4712,"Jeffrey pine",235,32.5203433148128,"PinuJeff",35.9855279661716,33.1836875322889,43.8885845603545
"1248",4812,"Jeffrey pine",240,33.1178002977806,"PinuJeff",36.386645038297,33.4086660160489,44.5988102170413
"1249",4912,"Jeffrey pine",245,33.7135755504418,"PinuJeff",36.7709482475345,33.6217526776582,45.2910550630249
"1250",5012,"Jeffrey pine",250,34.3077079888638,"PinuJeff",37.1389414951074,33.8237181189984,45.9656346998583
"1251",5116,"Jeffrey pine",255,34.9002348690875,"PinuJeff",37.4911173137125,34.015276332356,46.6228678012247
"1252",5214,"Jeffrey pine",260,35.4911918890695,"PinuJeff",37.827956587278,34.1970890667357,47.2630749334881
"1253",5312,"Jeffrey pine",265,36.0806132825266,"PinuJeff",38.1499283655296,34.3697698840928,47.8865775234385
"1254",5412,"Jeffrey pine",270,36.6685319054647,"PinuJeff",38.4574897589819,34.5338879166694,48.4936969563504
"1255",5512,"Jeffrey pine",275,37.2549793160883,"PinuJeff",38.7510859019719,34.6899713394935,49.0847537894679
"1256",5612,"Jeffrey pine",280,37.8399858487071,"PinuJeff",39.0311499730648,34.8385105738149,49.6600670677721
"1257",5712,"Jeffrey pine",285,38.4235806821908,"PinuJeff",39.2981032636384,34.9799612381196,50.219953730415
"1258",5812,"Jeffrey pine",290,39.0057919034608,"PinuJeff",39.5523552867237,35.1147468636199,50.7647280975442
"1259",5912,"Jeffrey pine",295,39.5866465664611,"PinuJeff",39.7943039192753,35.2432613909359,51.29470142842
"1260",6012,"Jeffrey pine",300,40.1661707469984,"PinuJeff",40.024335571989,35.3658714642023,51.8101815427627
"1261",6116,"Jeffrey pine",305,40.7443895938063,"PinuJeff",40.2428253816043,35.4829185381528,52.3114724981785
"1262",6214,"Jeffrey pine",310,41.3213273761509,"PinuJeff",40.4501374213315,35.5947208129227,52.7988743173168
"1263",6312,"Jeffrey pine",315,41.8970075282637,"PinuJeff",40.6466249256566,35.7015750104367,53.2726827591205
"1264",6412,"Jeffrey pine",320,42.4714526908611,"PinuJeff",40.8326305263043,35.8037580053317,53.7331891291586
"1265",6512,"Jeffrey pine",325,43.0446847499827,"PinuJeff",41.0084864965979,35.9015283224605,54.1806801245827
"1266",6612,"Jeffrey pine",330,43.6167248733614,"PinuJeff",41.1745150018503,35.9951275121245,54.6154377097404
"1267",6712,"Jeffrey pine",335,44.1875935445158,"PinuJeff",41.3310283537653,36.0847814133261,55.0377390189148
"1268",6812,"Jeffrey pine",340,44.7573105947416,"PinuJeff",41.4783292671262,36.1707013145092,55.4478562830415
"1269",6912,"Jeffrey pine",345,45.3258952331571,"PinuJeff",41.6167111173047,36.2530850204875,55.8460567775989
"1270",7012,"Jeffrey pine",350,45.8933660749512,"PinuJeff",41.7464581973514,36.3321178335336,56.2326027891726
"1271",7116,"Jeffrey pine",355,46.4597411679635,"PinuJeff",41.8678459736185,36.4079734559295,56.6077515984618
"1272",7214,"Jeffrey pine",360,47.0250380177164,"PinuJeff",41.9811413390377,36.4808148206572,56.971755477739
"1273",7312,"Jeffrey pine",365,47.5892736110124,"PinuJeff",42.0866028633199,36.5507948563286,57.3248617009876
"1274",7412,"Jeffrey pine",370,48.1524644381943,"PinuJeff",42.1844810394702,36.6180571919288,57.6673125651328
"1275",7512,"Jeffrey pine",375,48.7146265141634,"PinuJeff",42.2750185261207,36.6827368064574,57.9993454209509
"1276",7612,"Jeffrey pine",380,49.2757753982384,"PinuJeff",42.3584503852802,36.7449606281079,58.321192712396
"1277",7712,"Jeffrey pine",385,49.8359262129361,"PinuJeff",42.4350043151776,36.8048480872203,58.6330820232168
"1278",7812,"Jeffrey pine",390,50.3950936617432,"PinuJeff",42.504900877951,36.8625116268676,58.9352361298582
"1279",7912,"Jeffrey pine",395,50.9532920459469,"PinuJeff",42.5683537219916,36.9180571745986,59.2278730597504
"1280",8012,"Jeffrey pine",400,51.5105352805848,"PinuJeff",42.6255697988059,36.9715845785529,59.5112061541861
"1281",8116,"Jeffrey pine",405,52.066836909572,"PinuJeff",42.6767495743031,37.023188010877,59.7854441350726
"1282",8214,"Jeffrey pine",410,52.6222101200548,"PinuJeff",42.722087234455,37.0729563411213,60.0507911749219
"1283",8312,"Jeffrey pine",415,53.1766677560422,"PinuJeff",42.7617708853053,37.1209734820575,60.3074469695135
"1284",8412,"Jeffrey pine",420,53.7302223313591,"PinuJeff",42.7959827473369,37.1673187101492,60.5556068127273
"1285",8512,"Jeffrey pine",425,54.2828860419605,"PinuJeff",42.8248993442255,37.2120669627128,60.7954616730948
"1286",8612,"Jeffrey pine",430,54.834670777649,"PinuJeff",42.8486916860319,37.2552891136299,61.0271982716752
"1287",8712,"Jeffrey pine",435,55.3855881332281,"PinuJeff",42.8675254468972,37.297052229314,61.2509991608997
"1288",8812,"Jeffrey pine",440,55.9356494191256,"PinuJeff",42.8815611373232,37.3374198064885,61.4670428040727
"1289",8912,"Jeffrey pine",445,56.4848656715194,"PinuJeff",42.8909542711295,37.3764519931995,61.6755036552526
"1290",9012,"Jeffrey pine",450,57.0332476619912,"PinuJeff",42.8958555271882,37.4142057943691,61.8765522392679
"1291",9116,"Jeffrey pine",455,57.5808059067385,"PinuJeff",42.8964109060449,37.450735263081,62.0703552316532
"1292",9214,"Jeffrey pine",460,58.1275506753678,"PinuJeff",42.8927618815412,37.4860916786953,62.2570755383144
"1293",9312,"Jeffrey pine",465,58.6734919992924,"PinuJeff",42.8850455475553,37.5203237127945,62.4368723747598
"1294",9412,"Jeffrey pine",470,59.2186396797576,"PinuJeff",42.8733947599862,37.5534775838816,62.6099013447488
"1295",9512,"Jeffrey pine",475,59.7630032955124,"PinuJeff",42.8579382741023,37.5855972016747,62.7763145182335
"1296",9612,"Jeffrey pine",480,60.3065922101483,"PinuJeff",42.8388008773831,37.6167243017748,62.9362605084845
"1297",9712,"Jeffrey pine",485,60.8494155791216,"PinuJeff",42.8161035179775,37.646898571418,63.0898845483041
"1298",9812,"Jeffrey pine",490,61.3914823564766,"PinuJeff",42.789963428907,37.6761577669694,63.2373285652483
"1299",9912,"Jeffrey pine",495,61.9328013012852,"PinuJeff",42.7604942481384,37.7045378237598,63.3787312557871
"1300",10012,"Jeffrey pine",500,62.4733809838182,"PinuJeff",42.7278061346509,37.7320729588207,63.5142281583459
"1301",170,"sugar pine",5,0.908932194396476,"PinuLamb",0.000453652896914854,1.10747354182874,0.0110240687040332
"1302",270,"sugar pine",10,1.78147683566667,"PinuLamb",0.0181922982343841,1.12542653455064,0.114463655103398
"1303",370,"sugar pine",15,2.64079510351915,"PinuLamb",0.113172967179518,1.17828149836477,0.381273703211117
"1304",470,"sugar pine",20,3.49163527882762,"PinuLamb",0.356910109368245,1.28926620920599,0.831381082485674
"1305",570,"sugar pine",25,4.33622628734857,"PinuLamb",0.799168833566306,1.48804203605575,1.45881573884494
"1306",670,"sugar pine",30,5.17587047049764,"PinuLamb",1.46146177040748,1.81355640650155,2.24691785796505
"1307",770,"sugar pine",35,6.0114230718641,"PinuLamb",2.34245664276472,2.31491334325258,3.17550338104253
"1308",870,"sugar pine",40,6.84348888308238,"PinuLamb",3.4256069867895,3.04714001497766,4.22415160025743
"1309",970,"sugar pine",45,7.67251817216273,"PinuLamb",4.68566637222854,4.05993742363786,5.37365870326911
"1310",1013,"sugar pine",50,8.49885913684644,"PinuLamb",6.09341749433921,5.38173612769776,6.60661130940959
"1311",1117,"sugar pine",55,9.32278902590517,"PinuLamb",7.61881511201302,7.00621031426992,7.90753543842341
"1312",1215,"sugar pine",60,10.1445337775995,"PinuLamb",9.23293164372153,8.88883774192227,9.26284440312858
"1313",1313,"sugar pine",65,10.9642810255493,"PinuLamb",10.9090652202635,10.9555818087913,10.6606974975023
"1314",1413,"sugar pine",70,11.782189054299,"PinuLamb",12.6232889025226,13.1189992709482,12.0908258949487
"1315",1513,"sugar pine",75,12.5983931672533,"PinuLamb",14.3546410913938,15.2944859852625,13.5443539109862
"1316",1613,"sugar pine",80,13.41301033841,"PinuLamb",16.0850948437599,17.4115399854505,15.0136291347128
"1317",1713,"sugar pine",85,14.2261426893655,"PinuLamb",17.7993983401447,19.4187049466355,16.4920672838508
"1318",1813,"sugar pine",90,15.03788014024,"PinuLamb",19.48484692459,21.2835034072837,17.9740136660553
"1319",1913,"sugar pine",95,15.8483024659732,"PinuLamb",21.1310253992227,22.9895155182765,19.4546211171477
"1320",2013,"sugar pine",100,16.6574809157675,"PinuLamb",22.7295446520785,24.5324410754898,20.9297433269837
"1321",2117,"sugar pine",105,17.465479505764,"PinuLamb",24.2737870168052,25.9162887499323,22.3958420670435
"1322",2215,"sugar pine",110,18.2723560633534,"PinuLamb",25.7586684313587,27.1502218150852,23.8499067341345
"1323",2313,"sugar pine",115,19.0781630799932,"PinuLamb",27.180421385456,28.2461926998346,25.28938467564
"1324",2413,"sugar pine",120,19.8829484144651,"PinuLamb",28.5364000745607,29.2172966084904,26.7121208833177
"1325",2513,"sugar pine",125,20.6867558779538,"PinuLamb",29.8249076037169,30.0766998128111,28.1163057911885
"1326",2613,"sugar pine",130,21.4896257247497,"PinuLamb",31.0450441652729,30.8369913648403,29.50043006546
"1327",2713,"sugar pine",135,22.2915950668493,"PinuLamb",32.1965746207155,31.5098289413865,30.8632454190674
"1328",2813,"sugar pine",140,23.0926982266439,"PinuLamb",33.2798136949496,32.1057791571385,32.203730615004
"1329",2913,"sugar pine",145,23.8929670388239,"PinuLamb",34.2955269393459,32.6342803327667,33.5210619393893
"1330",3013,"sugar pine",150,24.6924311103157,"PinuLamb",35.2448456702877,33.103678041207,34.8145875272244
"1331",3117,"sugar pine",155,25.4911180452888,"PinuLamb",36.1291941986006,33.5213004318608,36.0838050120085
"1332",3215,"sugar pine",160,26.2890536409057,"PinuLamb",36.9502278035663,33.8935521685292,37.3283420461936
"1333",3313,"sugar pine",165,27.0862620584142,"PinuLamb",37.7097800550332,34.2260139171665,38.547939304334
"1334",3413,"sugar pine",170,27.8827659733423,"PinuLamb",38.4098182372126,34.5235397036522,39.7424356361648
"1335",3513,"sugar pine",175,28.6785867078886,"PinuLamb",39.052405771427,34.7903479473409,40.9117550840698
"1336",3613,"sugar pine",180,29.4737443480672,"PinuLamb",39.6396706686937,35.0301041720332,42.0558955196331
"1337",3713,"sugar pine",185,30.2682578477379,"PinuLamb",40.1737791648458,35.2459947355322,43.1749186882702
"1338",3813,"sugar pine",190,31.0621451213057,"PinuLamb",40.6569138003998,35.4407917012255,44.2689414801766
"1339",3913,"sugar pine",195,31.8554231265886,"PinuLamb",41.0912553048013,35.6169094020175,45.3381282707947
"1340",4013,"sugar pine",200,32.6481079391224,"PinuLamb",41.4789677306783,35.7764534522749,46.3826841953293
"1341",4117,"sugar pine",205,33.4402148189798,"PinuLamb",41.8221863592028,35.92126303458,47.402849240086
"1342",4215,"sugar pine",210,34.2317582710218,"PinuLamb",42.1230079635775,36.0529472811644,48.3988930490401
"1343",4313,"sugar pine",215,35.0227520993685,"PinuLamb",42.3834830750463,36.1729165204137,49.3711103574562
"1344",4413,"sugar pine",220,35.8132094567644,"PinuLamb",42.6056099456247,36.2824090887802,50.3198169759015
"1345",4513,"sugar pine",225,36.6031428894237,"PinuLamb",42.7913299448746,36.3825143310818,51.2453462579159
"1346",4613,"sugar pine",230,37.3925643778591,"PinuLamb",42.9425241653321,36.4741923351966,52.1480459931509
"1347",4713,"sugar pine",235,38.1814853741347,"PinuLamb",43.061011043381,36.5582908747687,53.0282756751701
"1348",4813,"sugar pine",240,38.9699168359244,"PinuLamb",43.1485448301203,36.6355599677638,53.8864040994889
"1349",4913,"sugar pine",245,39.7578692577117,"PinuLamb",43.2068147706783,36.7066644002624,54.7228072529572
"1350",5013,"sugar pine",250,40.5453526994235,"PinuLamb",43.2374448710141,36.7721945137518,55.5378664603842
"1351",5117,"sugar pine",255,41.3323768127568,"PinuLamb",43.2419941489449,36.8326755099198,56.3319667584737
"1352",5215,"sugar pine",260,42.1189508654251,"PinuLamb",43.22195728137,36.8885754889449,57.1054954707563
"1353",5313,"sugar pine",265,42.9050837635255,"PinuLamb",43.1787655727376,36.9403124048114,57.85884096037
"1354",5413,"sugar pine",270,43.6907840722068,"PinuLamb",43.1137881810442,36.9882600935475,58.592391540292
"1355",5513,"sugar pine",275,44.4760600347941,"PinuLamb",43.0283335473038,37.0327535068365,59.3065345230337
"1356",5613,"sugar pine",280,45.2609195905124,"PinuLamb",42.9236509827044,37.0740932635876,60.0016553939187
"1357",5713,"sugar pine",285,46.0453703909364,"PinuLamb",42.8009323747766,37.1125496152324,60.6781370939073
"1358",5813,"sugar pine",290,46.8294198152755,"PinuLamb",42.6613139799862,37.1483659062944,61.3363593995541
"1359",5913,"sugar pine",295,47.6130749845983,"PinuLamb",42.5058782753846,37.181761599737,61.9766983891043
"1360",6013,"sugar pine",300,48.3963427750855,"PinuLamb",42.3356558464207,37.2129349264176,62.5995259849873
"1361",6117,"sugar pine",305,49.1792298303926,"PinuLamb",42.1516272918389,37.2420652093465,63.2052095640671
"1362",6215,"sugar pine",310,49.9617425731958,"PinuLamb",41.954725129863,37.2693149061437,63.7941116279808
"1363",6313,"sugar pine",315,50.7438872159884,"PinuLamb",41.7458356926538,37.2948314068881,64.3665895267528
"1364",6413,"sugar pine",320,51.5256697711858,"PinuLamb",41.5258009984141,37.3187486192854,64.9229952296292
"1365",6513,"sugar pine",325,52.307096060595,"PinuLamb",41.2954205925441,37.3411883686087,65.4636751377468
"1366",6613,"sugar pine",330,53.0881717242967,"PinuLamb",41.0554533509758,37.3622616360514,65.9889699338437
"1367",6713,"sugar pine",335,53.8689022289855,"PinuLamb",40.8066192402847,37.3820696558839,66.4992144647444
"1368",6813,"sugar pine",340,54.6492928758085,"PinuLamb",40.5496010304159,37.4007048890307,66.994737652815
"1369",6913,"sugar pine",345,55.4293488077388,"PinuLamb",40.285045956916,37.4182518883129,67.4758624330033
"1370",7013,"sugar pine",350,56.20907501652,"PinuLamb",40.0135673304441,37.4347880685672,67.9429057124392
"1371",7117,"sugar pine",355,56.9884763492095,"PinuLamb",39.7357460920837,37.4503843931131,68.3961783499024
"1372",7215,"sugar pine",360,57.7675575143504,"PinuLamb",39.4521323135944,37.4651059865399,68.8359851527534
"1373",7313,"sugar pine",365,58.5463230877999,"PinuLamb",39.1632466422653,37.4790126825004,69.2626248891819
"1374",7413,"sugar pine",370,59.3247775182338,"PinuLamb",38.8695816904597,37.4921595140844,69.6763903138589
"1375",7513,"sugar pine",375,60.1029251323526,"PinuLamb",38.5716033702931,37.5045971533924,70.0775682052835
"1376",7613,"sugar pine",380,60.8807701398075,"PinuLamb",38.2697521741763,37.5163723060969,70.4664394132986
"1377",7713,"sugar pine",385,61.6583166378655,"PinuLamb",37.9644444021878,37.5275280660665,70.8432789154157
"1378",7813,"sugar pine",390,62.4355686158299,"PinuLamb",37.6560733374234,37.5381042345031,71.2083558807329
"1379",7913,"sugar pine",395,63.2125299592334,"PinuLamb",37.3450103706188,37.5481376075051,71.5619337403633
"1380",8013,"sugar pine",400,63.989204453816,"PinuLamb",37.0316060754496,37.5576622355003,71.9042702634056
"1381",8117,"sugar pine",405,64.765595789304,"PinuLamb",36.7161912359978,37.5667096575815,72.235617637597
"1382",8215,"sugar pine",410,65.5417075630002,"PinuLamb",36.3990778279291,37.5753091134245,72.5562225538792
"1383",8313,"sugar pine",415,66.3175432831973,"PinuLamb",36.080559954966,37.5834877351537,72.8663262941928
"1384",8413,"sugar pine",420,67.0931063724272,"PinuLamb",35.7609147422583,37.5912707212514,73.1661648218935
"1385",8513,"sugar pine",425,67.8684001705524,"PinuLamb",35.4404031882637,37.5986814943645,73.4559688742458
"1386",8613,"sugar pine",430,68.6434279377124,"PinuLamb",35.1192709767397,37.6057418446584,73.7359640565158
"1387",8713,"sugar pine",435,69.4181928571318,"PinuLamb",34.7977492504383,37.6124720601781,74.006370937235
"1388",8813,"sugar pine",440,70.1926980377974,"PinuLamb",34.4760553480676,37.6188910455198,74.2674051442574
"1389",8913,"sugar pine",445,70.9669465170141,"PinuLamb",34.1543935060564,37.6250164299713,74.5192774612752
"1390",9013,"sugar pine",450,71.7409412628441,"PinuLamb",33.8329555266246,37.6308646661556,74.7621939244982
"1391",9117,"sugar pine",455,72.5146851764373,"PinuLamb",33.5119214136197,37.6364511200986,74.9963559192362
"1392",9215,"sugar pine",460,73.2881810942586,"PinuLamb",33.1914599775431,37.6417901535483,75.2219602761543
"1393",9313,"sugar pine",465,74.0614317902173,"PinuLamb",32.8717294111417,37.6468951992815,75.4391993670035
"1394",9413,"sugar pine",470,74.8344399777051,"PinuLamb",32.5528778368971,37.6517788300597,75.6482611996481
"1395",9513,"sugar pine",475,75.6072083115449,"PinuLamb",32.2350438276986,37.6564528218284,75.8493295122383
"1396",9613,"sugar pine",480,76.3797393898595,"PinuLamb",31.918356901938,37.6609282116907,76.0425838663974
"1397",9713,"sugar pine",485,77.15203575586,"PinuLamb",31.6029379942187,37.6652153511341,76.2281997393059
"1398",9813,"sugar pine",490,77.9240998995602,"PinuLamb",31.2888999028243,37.6693239549425,76.4063486145886
"1399",9913,"sugar pine",495,78.6959342594213,"PinuLamb",30.9763477150448,37.6732631461795,76.5771980719181
"1400",10013,"sugar pine",500,79.467541223929,"PinuLamb",30.6653792114164,37.677041497593,76.7409118752681
"1401",180,"western white pine",5,0.535036386436517,"PinuMont",0.00346424882822535,1.11563527782677,0.0078303887200892
"1402",280,"western white pine",10,1.07172064187517,"PinuMont",0.0498773995005499,1.17071458242195,0.0813034586272049
"1403",380,"western white pine",15,1.60902863937142,"PinuMont",0.19329836826248,1.27441875384063,0.270818459594569
"1404",480,"western white pine",20,2.1467420970585,"PinuMont",0.461004280702044,1.4356962021556,0.590529433838673
"1405",580,"western white pine",25,2.68475725352883,"PinuMont",0.858349474022367,1.66486035261896,1.03619585588766
"1406",680,"western white pine",30,3.22301295743234,"PinuMont",1.37856683152973,1.97324642201343,1.59598427062955
"1407",780,"western white pine",35,3.76146878300974,"PinuMont",2.00913071063992,2.37215051719432,2.25555795442597
"1408",880,"western white pine",40,4.30009598697259,"PinuMont",2.73534774671867,2.87135811147502,3.00041209199841
"1409",980,"western white pine",45,4.83887307097128,"PinuMont",3.54228113452009,3.47760024442105,3.81690622812367
"1410",1014,"western white pine",50,5.37778334328732,"PinuMont",4.41573137798892,4.19330242290777,4.69267165001321
"1411",1118,"western white pine",55,5.91681346608816,"PinuMont",5.34269233535719,5.01591687045058,5.61671719971075
"1412",1216,"western white pine",60,6.45595253533514,"PinuMont",6.31151901075743,5.93796365083168,6.57939226228364
"1413",1314,"western white pine",65,6.99519146944455,"PinuMont",7.3119402296176,6.94771782658109,7.57228639206363
"1414",1414,"western white pine",70,7.53452258708939,"PinuMont",8.33499130488969,8.03034042954515,8.58810564830125
"1415",1514,"western white pine",75,8.07393930618325,"PinuMont",9.37290903218291,9.16919726230646,9.62054563817085
"1416",1614,"western white pine",80,8.61343592344615,"PinuMont",10.4190126899991,10.347134598369,10.6641708592624
"1417",1714,"western white pine",85,9.15300744926029,"PinuMont",11.4675840152129,11.5475520112729,11.7143045002224
"1418",1814,"western white pine",90,9.69264948149305,"PinuMont",12.5137529584383,12.7551942462981,12.7669300368127
"1419",1914,"western white pine",95,10.2323581074277,"PinuMont",13.5533924790307,13.9566519906666,13.8186045315183
"1420",2014,"western white pine",100,10.772129826384,"PinuMont",14.5830236208697,15.1406056867423,14.866382862982
"1421",2118,"western white pine",105,11.3119614878424,"PinuMont",15.5997309856983,16.2978678464203,15.9077518298228
"1422",2216,"western white pine",110,11.8518502413743,"PinuMont",16.6010881213166,17.4212835128241,16.9405730025813
"1423",2314,"western white pine",115,12.3917934956874,"PinuMont",17.5850920494304,18.5055424258271,17.9630332337895
