"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DRYWT_TO_GREENWT_CONVERSION"
8934,"dotted pricklyash","Zanthoxylum","punctatum","","","ZAPU2",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8935,"niaragato","Zanthoxylum","spinifex","","","ZASP",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8936,"pricklyash","Zanthoxylum","spp.","","","ZANTH",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.6,,0.6,,,,,,0.6,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
8937,"St. Thomas pricklyash","Zanthoxylum","thomasianum","","","ZATH",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8938,"Zapoteca portoricensis","Zapoteca","portoricensis","","","ZAPO2",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8939,"Indian jujube","Ziziphus","mauritiana","","","ZIMA",54,54,54,54,3,37,984,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8940,"cacao rojo","Ziziphus","reticulata","","","ZIRE",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8941,"soana","Ziziphus","rignonii","","","ZIRI",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8942,"common pricklyash","Zanthoxylum","americanum","","","ZAAM",55,55,,,3,37,,"X","X","","","X","","H","","","","","","N","X","","","","",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2014-05-01,"440","",2017-02-16,"798795",1.76
8805,"princess-flower","Tibouchina","urvilleana","","","TIUR",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.61,,0.61,,,,,,0.61,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7532,"crapemyrtle","Lagerstroemia","indica","","","LAIN",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","X",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2018-03-16,"981125",1.75847359398215701559762004703938382405E00
8876,"simpleleaf chastetree","Vitex","trifolia","","","VITR7",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.52,,0.52,,,,,,0.52,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
6019,"Sydney golden wattle","Acacia","longifolia","","","ACLO",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
6156,"Norfolk Island Pine","Araucaria","excelsa","","","AREX4",51,51,,51,1,20,985,"","","X","","","","S","","","","","","N","","","","P","",5,,4,-2.5356,-2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,,,,,,,,,,0.97,1,0.92,0.55,0.4,"",2012-10-29,"440","",2020-08-24,"290487",1.73805452859167
6480,"European fan palm","Chamaerops","humilis","","","CHHU7",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
6999,"loquat","Eriobotrya","spp.","","","ERIOB",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
7030,"sugargum","Eucalyptus","cladocalyx","","","EUCL",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
7036,"white ironbark","Eucalyptus","leucoxylon","","","EULE13",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
7040,"redbox","Eucalyptus","polyanthemos","","","EUPO",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
7051,"Western Australian floodedgum","Eucalyptus","rudis","","","EURU2",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
7054,"red ironbark","Eucalyptus","sideroxylon","","","EUSI2",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
7147,"feijoa","Feijoa","sellowiana","","","FESE2",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
7489,"Chinese juniper","Juniperus","chinensis","","","JUCH4",56,56,,,2,20,980,"","","X","","","","S","","","","","","N","","","","","",7,,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,,,,,,,,,,0.97,1,0.92,0.55,0.4,"",2017-08-28,"798795","",2018-04-02,"981125",1.385391566
7595,"vinegartree","Lophostemon","confertus","","","LOCO9",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
7861,"ngaio tree","Myoporum","laetum","","","MYLA5",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
8004,"olive","Olea","europaea","","","OLEU",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
8150,"pygmy date palm","Phoenix","roebelenii","","","PHRO6",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326,0.48,26,0.48,26,80.49,26,75.13,26,0.48,26,15.14,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.76
8198,"Japanese black pine","Pinus","thunbergii","","","PITH2",56,56,,,1,20,980,"X","X","X","","X","","S","","","","","","N","X","","","","",6,,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,,,,,,,,,,0.97,1,0.92,0.55,0.4,"",2014-05-01,"440","",2020-06-11,"67572",1.751188579
8201,"Canary Island pine","Pinus","canariensis","","","PICA15",56,56,,,3,37,980,"","","X","","","","H","","","","","","N","","","","","",7,,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.751188579
8202,"Aleppo pine","Pinus","halepensis","","","PIHA7",56,56,,,3,37,980,"","","X","","","","H","","","","","","N","","","","","",7,,4,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2021-01-21,"67572",2
8222,"Japanese cheesewood","Pittosporum","tobira","","","PITO2",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326,0.57,26,0.57,26,80.49,26,75.13,26,0.57,26,15.14,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.76
8350,"apricot","Prunus","armeniaca","","","PRAR3",55,55,,,3,,980,"","","X","X","","","H","","","","","","N","","W","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-06-08,"798795","",2018-04-02,"981125",1.758473594
8504,"arroyo willow","Salix","lasiolepis","","","SALA6",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
8561,"Peruvian peppertree","Schinus","molle","","","SCMO",54,54,,54,3,37,990,"","","X","","","","H","","","","","","N","","","","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2012-10-29,"440","",2018-04-02,"981125",1.758473594
8686,"queen palm","Syagrus","romanzoffiana","","","SYRO4",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
8707,"brush cherry","Syzygium","paniculatum","","","SYPA7",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2017-08-28,"798795","",2018-04-02,"981125",1.758473594
8729,"saltcedar","Tamarix","ramosissima","","","TARA",55,55,,,3,37,990,"X","X","X","","X","","H","","","","","","N","X","","","","",6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2014-05-01,"440","",2018-04-02,"981125",1.758473594
8885,"Washington fan palm","Washingtonia","robusta","","","WARO",55,55,,,3,37,990,"","","X","","X","","H","","","","","","N","","","","","",6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,0.99,0.8,0.54,0.43,0.33,"",2014-05-01,"440","",2018-04-02,"981125",1.758473594
8943,"Taylor's jujube","Ziziphus","taylorii","","","ZITA",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
8944,"Hercules' club","Zanthoxylum","clava-herculis","","","ZACL",55,55,,,3,37,,"X","X","","","X","","H","","","","","","N","X","","","","",6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8403,0.55,25,0.56,25,,,,,0.59,25,15.16,25,0.12766,0.91979,0.12152,,,,,,,0.987,0.837,0.685,0.539,0.539,"",2014-05-01,"440","",2017-02-16,"798795",1.76
8947,"common jujube","Ziziphus","zizyphus","","","ZIZI",55,55,,,3,37,,"","","X","","X","","H","","","","","","N","","","","","",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2014-05-01,"440","",2017-02-16,"798795",1.76
10,"fir spp.","Abies","spp.","","","ABIES",6,12,,,2,1,220,"X","X","","","X","","S","","","","","","N","E","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.36,23,0.49,23,62.43,23,84,23,0.38,23,11.76,21,0.12667,0.914,0.11975,1,0.84,0.71,0.45,0.45,0.521,1.018,0.975,0.803,0.622,0.622,"",2005-02-24,"333","",2017-02-16,"798795",1.81023758979369001781506809953450951095E00
11,"Pacific silver fir","Abies","amabilis","","","ABAM",9,12,,,2,18,1,"","","X","","","X","S","","","X","","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.4,1,0.44,7,63.90909,18,70,7,0.43,1,14,30,0.12667,0.914,0.11975,0.9,0.83,0.604,0.404,0.309,0.521,0.936,0.955,0.803,0.574,0.574,"",2005-02-24,"333","",2017-02-16,"798795",1.69187174922010398613518197573656845754E00
12,"balsam fir","Abies","balsamea","","","ABBA",6,12,,,2,1,55,"X","X","","","X","X","S","X","X","","","","Y","E","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.33,1,0.4,4,100.325,12,118.54545,4,0.35,1,12,35,0.12667,0.914,0.11975,1,1,0.828,0.5,0.294,0.521,1.04,1.15,1.101,0.71,0.71,"",2005-02-24,"333","",2017-02-16,"798795",2.16231742063492063492063492063492063492E00
14,"Santa Lucia or bristlecone fir","Abies","bracteata","","","ABBR",9,12,,,2,18,2,"","","X","","","","S","","","","","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,0.979,0.848,0.604,0.404,0.309,0.521,1.018,0.975,0.803,0.574,0.574,"",2005-02-24,"333","",2017-02-16,"798795",1.81023758979369001781506809953450951095E00
15,"white fir","Abies","concolor","","","ABCO",9,12,,,2,15,2,"X","","X","X","X","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.56,3,63.125,18,103.56757,4,0.39,1,12,21,0.12667,0.914,0.11975,0.958,0.759,0.47,0.381,0.33,0.521,0.996,0.873,0.625,0.541,0.541,"",2005-02-24,"333","",2017-02-16,"798795",1.97351328682525160109789569990850869167E00
16,"Fraser fir","Abies","fraseri","","","ABFR",9,12,,,2,1,56,"X","X","","","X","","S","","","","","","Y","E","","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,0.979,0.848,0.604,0.404,0.309,0.521,1.018,0.975,0.803,0.574,0.574,"",2005-02-24,"333","",2017-02-16,"798795",1.81023758979369001781506809953450951095E00
17,"grand fir","Abies","grandis","","","ABGR",9,12,,,2,18,3,"","","X","X","","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.35,1,0.57,3,63.07018,18,106.05714,4,0.37,1,12,21,0.12667,0.914,0.11975,0.974,0.84,0.643,0.404,0.309,0.521,1.013,0.966,0.855,0.574,0.574,"",2005-02-24,"333","",2017-02-16,"798795",1.99029635066921606118546845124282982792E00
18,"corkbark fir","Abies","lasiocarpa","arizonica","","ABLAA",9,12,,,2,1,4,"","","","X","X","X","S","","","","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,1,0.929,0.752,0.49,0.377,0.521,1.04,1.068,1,0.696,0.696,"",2005-02-24,"333","",2017-02-16,"798795",1.81023758979369001781506809953450951095E00
19,"subalpine fir","Abies","lasiocarpa","","","ABLA",9,12,,,2,1,4,"","","X","X","X","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.31,1,0.5,3,63.46,18,44.74194,4,0.32,1,10.8,27,0.12667,0.914,0.11975,1,0.929,0.752,0.49,0.377,0.521,1.04,1.068,1,0.696,0.696,"",2005-02-24,"333","",2017-02-16,"798795",1.47518795054945054945054945054945054945E00
20,"California red fir","Abies","magnifica","","","ABMA",9,12,,,2,18,5,"","","X","X","","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,1,0.44,3,20.18182,7,113.66667,4,0.38,1,10.8,21,0.12667,0.914,0.11975,1,0.939,0.471,0.329,0.233,0.521,1.04,1.08,0.626,0.467,0.467,"",2005-02-24,"333","",2017-02-16,"798795",2.02765609752650176678445229681978798586E00
21,"Shasta red fir","Abies","shastensis","","","ABSH",9,12,,,2,18,5,"","","X","X","","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,1,0.84,0.71,0.45,0.45,0.521,1.018,0.975,0.803,0.574,0.574,"",2005-02-24,"333","",2017-02-16,"798795",1.81023758979369001781506809953450951095E00
22,"noble fir","Abies","procera","","","ABPR",9,12,,,2,18,7,"","","X","X","","X","S","","","X","X","","Y","","W","","","",1.7,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.49,3,63.53061,18,29.94595,4,0.39,1,10.8,21,0.12667,0.914,0.11975,0.995,0.727,0.635,0.405,0.309,0.521,1.035,0.836,0.845,0.575,0.575,"",2005-02-24,"333","",2017-02-16,"798795",1.34148400125792111983353825782653929822E00
40,"white-cedar spp.","Chamaecyparis","spp.","","","CHAMA4",9,24,,,2,20,220,"","X","X","","","","S","","","","","","N","E","W","","","",2,,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.37,23,0.4,23,92,23,77.33,23,0.4,23,11.58,21,0.12667,0.914,0.11975,1,0.84,0.71,0.45,0.45,0.521,0.994,0.951,0.902,0.605,0.605,"",2005-02-24,"333","",2017-02-16,"798795",1.78962192544196771714066102997694081476E00
